index,prompt,good_jpg,bad_jpg,origin_index,same
1007,A portrait of young giant muscle Soldier interrogater crush busting pregnant girl at Torture Chamber. highly detailed art by Daniel Ridgway Knight,good_1008.jpg,bad_1008.jpg,33818,0
1008,"An overgrown tomb in dense forest, fantasy painting",good_1009.jpg,bad_1009.jpg,33825,0
1009,Cyberpunk paris,good_1010.jpg,bad_1010.jpg,33900,0
1010,"hobbitinspired art of a old man in a crown holding a staff, in the style of dino valls, dark gold and silver, paul chabas, detailed costumes,  ivanovich pimenov, ethereal trees, green and gold",good_1011.jpg,bad_1011.jpg,33961,1
1011,"woman standing on wooden stilts in the air, nicolgara ronda seville peasant ftheday sad shouting, Jules Bastien-Lepage",good_1012.jpg,bad_1012.jpg,33974,0
1012,"a beautiful painting of a tree and lava on top, in the style of yuumei, noah bradley, john sloane, light pink and dark crimson, emotional and dramatic scenes, flat, limited shading, melting",good_1013.jpg,bad_1013.jpg,34047,0
1013,"a painting of a man and a woman standing next to each other, a surrealist painting, featured on Artstation, fantastic realism, sorayama and moebius. occult art, a still life of a robot, closeup portrait of an artificer, detailed steampunk illustration, guillem h. pongiluppi, j c leyendecker 8 k, droids",good_1014.jpg,bad_1014.jpg,34072,0
1014,epic fantasy black bottomless rocky abyss,good_1019.jpg,bad_1019.jpg,34144,0
1015,all my dreams,good_1020.jpg,bad_1020.jpg,34164,2
1016,decentralized watchtowers on peaks over the valley below,good_1022.jpg,bad_1022.jpg,34182,2
1017,oil painting portrait bouguereau,good_1023.jpg,bad_1023.jpg,34235,1
1018,JENNA adult ORTEGA Photorealistic,good_1024.jpg,bad_1024.jpg,34238,0
1019,a photograph of a beautiful woman wearing stockings,good_1025.jpg,bad_1025.jpg,34255,1
1020,art by flaviano,good_1026.jpg,bad_1026.jpg,34274,0
1021,"Before you stands an elf, tall and beautiful, with long ears and blue eyes. His movements are light and graceful, he is almost invisible in the darkness and can move silently. He is dressed in a green cloak that allows him to blend easily into the forest environment where he resides. In his hands, he holds a bow, indicating his military skills and abilities as a forest hunter.",good_1027.jpg,bad_1027.jpg,34318,2
1022,"young man with beard seen from the back wearing tshirt, grey cat with yellow eyes, both sitting at table on clearing, forest, playing magic the gathering cards, epic, digital art, Ultra detailed, octane render, by Alexander Jansson",good_1028.jpg,bad_1028.jpg,34350,2
1023,"A girl with white hair and ponytails, odd eyes of green and blue, and white mechanical arms with blue lines on them. She is an android, living in a futuristic world. She appears happy as she holds a red sword and sighs, her magical sword by her side. She also carries a futuristic fusil on her back, sideboob",good_1029.jpg,bad_1029.jpg,34388,0
1024,"young woman, light brown hair, hyperdetailed eyes, standing among stars, Light blue dress, hyperdetailed intricately detailed gothic art triadic colors, fantastical, intricate detail, splash screen, complementary colors, fantasy high magic concept art, 8k resolution, gothic deviantart masterpiece, oil painting, heavy strokes, photorealistic, HW",good_1030.jpg,bad_1030.jpg,34409,0
1025,"Beautiful Witch wearing red and black dress, petting cat with a huge full moon with stars in the background, octane render, detailed wrinkles, volumetric lighting, gothic style painting, illustration by Thomas kindkade, Alphonse mucha, norman rockwell, Craig Mullins, painted by Michelangelo",good_1031.jpg,bad_1031.jpg,34460,0
1026,Chaos and Order clash in a visually stunning conflict,good_1032.jpg,bad_1032.jpg,34513,0
1027,Black and white 1905 year futuristic portrait of old mad professional photographer with camera in hand in a desert sadly covered by mushrooms,good_1033.jpg,bad_1033.jpg,34559,1
1028,Apollo standing on a mountain in front of a cave holding a harp,good_1034.jpg,bad_1034.jpg,34614,0
1029,a baroque vampire with powdered wig,good_1035.jpg,bad_1035.jpg,34672,1
1030,"face close up woman  Jean-Baptiste Monge, watercolour and ink, intricate details, a masterpiece, dynamic backlight",good_1036.jpg,bad_1036.jpg,34676,0
1031,"portrait of a glitter girl, painting",good_1038.jpg,bad_1038.jpg,34741,1
1032,A realistic portrait of a girl face.,good_1039.jpg,bad_1039.jpg,34767,0
1033,foremost,good_1040.jpg,bad_1040.jpg,34812,0
1034,"ultra detailed portrait of 20 years old beautiful young woman in a silk dress, long white hair, blue eyes, high quality cell shaded illustration in realist style by Yoji Shinkawa, full body, dynamic pose, perfect anatomy, centered, freedom, soul, approach to perfection, cell shading, 8k , cinematic dramatic atmosphere, watercolor painting, global illumination, detailed and intricate environment, artstation, concept art, fluid and sharp focus, volumetric lighting, cinematic lighting, Art by Yoji Shinkawa",good_1041.jpg,bad_1041.jpg,34837,0
1035,"watercolor illustration of a woman with long fiery red hair and green eyes wearing a green lace corset, pure white skin, fullbody, black short hair, old arab library background, dark eyes, beautiful, graceful, elegant, cute, gorgeous, cinematic lighting, high quality, 8k, sharp focus, masterpiece, post-processing, soft bokeh,",good_1042.jpg,bad_1042.jpg,34883,1
1036,"Walls that no man thought would fall, The altars of the just, Crushed, dust in the wind",good_1043.jpg,bad_1043.jpg,34885,0
1037,"young Lee Young Ae, dressed as a 19th century hungarian peasant woman with two black hair braids, in 19th century a hungarian village, oil canvas portrait by Munkácsy, Ferenczy, Rutkowski, Marc Simonetti, Waterhouse very atmospheric, natural light",good_1044.jpg,bad_1044.jpg,34928,2
1038,portrait of Lea Seydoux by yoji shinkawa,good_1045.jpg,bad_1045.jpg,34936,1
1039,Drowned Cathedral,good_1046.jpg,bad_1046.jpg,34974,0
1040,"long eared sea elf chef ghost wearing a bloody stained apron, in a ghost ships kitchen! Intricately detailed; by jeremy mann, andree wallin, dave white, deep depth of field, dramatic lighting, craig mullins, large bold brush strokes, maximalist, featured on deviant art, Ray Tracing",good_1047.jpg,bad_1047.jpg,35059,0
1041,"A fantastical world of  flying islands, Gods and Celestials, giant waterfalls, otherwordly, epic, soft lighting, digital painting",good_1048.jpg,bad_1048.jpg,35097,0
1042,A oil painting of a Jewish boy with long sidelocks locks and a large white jewish Kippah.,good_1049.jpg,bad_1049.jpg,35105,1
1043,"pop surrealism asian punk woman with short black hair at magical glowing birthday cake party late night glowing magic bioluminescence! Intricately detailed; purple pink white blue cosmic colours! glowing in the dark! by jeremy mann, andree wallin, dave white, deep depth of field, dramatic lighting, craig mullins, large bold brush strokes, maximalist, featured on deviant art, Ray Tracing",good_1050.jpg,bad_1050.jpg,35220,2
1044,"rrealist portrait of female by david hockney and alphonse mucha,fantasy art, photo realistic, dynamic lighting, artstation, poster, volumetric lighting, very detailed faces, 4 k, a",good_1051.jpg,bad_1051.jpg,35222,2
1045,"an illustration of a face with eyes in it, in the style of stephen darbishire, cybermysticsteampunk, bruce pennington, oil on copper, don maitz, future tech, balance and harmony",good_1052.jpg,bad_1052.jpg,35252,0
1046,"Make a background with ""thank you"" as the copy, and the background is cyberpunk style",good_1053.jpg,bad_1053.jpg,35291,1
1047,"Italian coastline, buildings, ocean, architecture, surrealism by michiel schrijver",good_1054.jpg,bad_1054.jpg,35359,2
1048,"Caricature woman photo real stylized digital painting illustration The fantasy artwork of jake pifer, in the style of whimsical sci-fi, digital airbrushing, , surrealistic detail, sharp prickly, precisionism influence, colorful:1",good_1055.jpg,bad_1055.jpg,35371,2
1049,"a beautiful Atlantis, detailed, digital art, Greg rutkowski",good_1056.jpg,bad_1056.jpg,35379,2
1050,cyberpunk landscape,good_1057.jpg,bad_1057.jpg,35417,0
1051,"art by Alfons Mucha, beautiful Inbar Lavi from The Imposters as naturist Isis, the Sky Goddess of Egypt, HD 4K, sharp detail, photo-realistic accurate face and features, award winning photography",good_1058.jpg,bad_1058.jpg,35447,2
1052,Photorealistic,good_1061.jpg,bad_1061.jpg,35526,2
1053,Portrait of hate painted by Anselm Kiefer and agnes cecile,good_1062.jpg,bad_1062.jpg,35563,0
1054,"fantasy landscape painting of a river valley, mountainous terrain during a autumn season, fantasy art, meadows and and fruit trees along the meandering river banks, midday of a rainy and stormy day,",good_1063.jpg,bad_1063.jpg,35569,2
1055,"stained glass motif done in the style of Alfons Mucha, full body portrait in the style of Patrick Woodroffe, Gorgeous 25 year-old naturist Emilia Clarke with platinum blonde hair near a waterfall, HD 4K, scientific detail, photo-realistic accurate face and features, cinematic lighting, volumetric",good_1064.jpg,bad_1064.jpg,35608,0
1056,"a painting of a woman with roses in her hair, by stanley artgerm, cgsociety contest winner, art nouveau, princess leia, by tom bagshaw and boris vallejo, draped in silky gold, lois van baarle and rossdraws, greg hildebrandt highly detailed, art deco sci fi, portrait of kim kardashian, naboo, timeless style",good_1065.jpg,bad_1065.jpg,35628,2
1057,Spirit grudge haunting mirror haunted room,good_1071.jpg,bad_1071.jpg,35798,1
1058,a painting of a young white male navy cook with short black hair and a white navy hat and tan shirt with rolled up sleeves and a white apron and tan pants and brown shoes is sitting on a wooden box next to a box of green apples is wide eyed while closely reading a newspaper in his stretched arms,good_1072.jpg,bad_1072.jpg,35944,1
1059,a steampunk city street in Paris as a fantasy illustration,good_1073.jpg,bad_1073.jpg,35972,0
1060,"a surreal collage of different animals and objects, abstract style",good_1074.jpg,bad_1074.jpg,35991,1
1061,"RAW, analog style, realistic and cinematic photo of future cyberpunk biopunk 20 years old male astronaut explorer with old school hairstyle, wearing dirty, burned, ripped and torn space suits, bionic implants, severely damaged, interestelar deep space mission patches. Inside wrecked life capsule full of anachronistic controls, fluids, foreign planet, navigation, switches, wires, and buttons in emergency stripes and colors. Add mysterious lighting to enhance the mood, dramatic color palette, highly detailed skin, highly realistic, sharp focus, hdr, 8k UHD, DSLR, high quality, film grain, Fujifilm XT3, wide shot, photorealistic, editorial photography, DSLR, 8K, 16K. Award winning Post  production by giger and Chris Nolan",good_1076.jpg,bad_1076.jpg,36038,0
1062,"old woman in river swamp water holding, folklorethursday adolgravgertrude keller morning lights �,Jules Bastien-Lepage",good_1077.jpg,bad_1077.jpg,36075,2
1063,Bust of a girl,good_1078.jpg,bad_1078.jpg,36090,1
1064,"art by Alfons Mucha in the style of Patrick Woodroffe, full body image of 25 year-old Carrie Fisher as Princess Leia as a natural-naturist at Mos Eisley, HD 4K, sharp detail, photo-realistic accurate face and features, cinematic volumetric lighting",good_1083.jpg,bad_1083.jpg,36171,1
1065,"young man with beard seen from the back wearing tshirt, grey cat with yellow eyes, both sitting on table on clearing, forest, playing magic the gathering cards, epic, Ultra detailed, octane render, by Alexander Jansson",good_1084.jpg,bad_1084.jpg,36179,2
1066,A dark portrait of a hiper realistic girl dressed in black suit with a system of straps and pouches for collecting material by Donato Giancola,good_1085.jpg,bad_1085.jpg,36182,0
1067,"rainy london street premium, trolley, coffe shop, couples walking, sunset, dripping wet on wet technique, watercolor, rough press papper, masterpiece, by Jeremy Mann,",good_1088.jpg,bad_1088.jpg,36277,1
1068,tall silhouetted desert castellated watchtower looks down on a caravan in the valley below,good_1089.jpg,bad_1089.jpg,36286,1
1069,a photograph of a beautiful woman wearing stockings,good_1090.jpg,bad_1090.jpg,36291,2
1070,"Cyberpunk runner, Hyperdetailed painting, Album art by Ismail Inceoglu, Huang Guangjian and Dan Witz, Starry Blue, Neon fire, Liquid, Vibrant, Colorful, Wide angle, Deep colors, Volumetric lighting, Neon lighting, Cyberpunk Neo Tokyo, 8k resolution concept art, By Greg Rutkowski, WLOP, Dynamic lighting, Alphonse Mucha",good_1091.jpg,bad_1091.jpg,36301,1
1071,A haunting ultramaximalist photorealistic landscape of a withering cathedral during autumn.,good_1093.jpg,bad_1093.jpg,36429,2
1072,"Comic & Anime, Masterpiece Visuals, Gorgeous Cyberpunk Woman, clothed in black gold blouse sarong, sitting, messy room, chill relaxed posing, Centered, Nightcore & Lofi Aesthetics, inspired by Starcraft & LoL & Ghost in The Shell, art by Jesus Aburtov & Deane Keane & Sana Takeda & Alessandro Barbucci, 8K, trending on Artstation & Pixiv, Highest Quality by Alena Aenami & Charlie Bowater, Headroom",good_1094.jpg,bad_1094.jpg,36467,2
1073,minecraft,good_1095.jpg,bad_1095.jpg,36481,1
1074,"Jessica rabbit as a firefighter, photo by Annie leibovitz",good_1092.jpg,bad_1092.jpg,36395,0
1075,A highly detailed landscape painting of a storm on the Big Sur Coast painted by Frederic Edwin Church featured on ArtStation,good_1086.jpg,bad_1086.jpg,36214,0
1076,"Clara Crawford, photorealistic beautiful woman, light hair, full body, cover, hyperdetailed painting, luminism, Bar lighting, complex, 4k resolution concept art portrait by Greg Rutkowski, Artgerm, WLOP, Alphonse Mucha, little fusion pojatti realistic steampunk, fractal isometrics details bioluminescens : a stunning realistic photograph 30 years , redhead, italian goddness beautiful awesome with big white flowers tiara of wet bone structure, 3d render, octane render, intricately detailed, titanium decorative headdress, cinematic, trending on artstation | Isometric | Centered hipereallistic cover photo awesome full color, hand drawn, dark, gritty, realistic mucha, klimt, erte .12k, intricate. hit definition , cinematic,Rough sketch, mix of bold dark lines and loose lines, bold lines, on paper , full body with velvet dress, humanoid, Full body.",good_1087.jpg,bad_1087.jpg,36231,2
